Date	Time	Temp	Wind_dir	Wind_spd	EF_NH3	EF_CH4	EF_N2O
20170222	15	7.41666667	269.471248	3.78093557	0.121898969	9.32420839	-0.620190117
20170222	16	6.41666667	268.888016	3.99385042	0.301925085	10.2376225	-0.438890278
20170222	17	6.5	265.068986	4.2162852	0.259232767	11.1592037	0.188415516
20170222	18	6.33333333	262.997951	4.36604719	0.045092126	10.1593279	-0.458833922
20170222	19	6.33333333	267.579651	4.1762444	0.086545118	9.46853023	0.220159477
20170222	20	6.5	268.164555	4.42949684	0.320629215	11.0417114	0.233039672
20170222	21	6.5	266.056287	4.9894757	3.51E-17	8.09764376	0
20170222	22	6.5	269.688294	4.31011658	0.040549933	7.03055697	-0.515768663
20170222	23	6.5	270.311872	4.68244926	0.291306286	6.48215017	-0.617537625
20170223	0	5.75	266.830933	4.58830553	0.073750505	6.6327667	-0.469029133
20170223	1	6.16666667	271.200117	4.45843982	0.032898476	6.71052435	-0.334757711
20170223	2	6.5	273.424518	4.63535486	0.033401214	6.19370096	-0.424841628
20170223	3	6.58333333	269.990358	4.62306481	0.273662497	5.89924228	0.087020207
20170223	4	6.5	277.352351	4.09699598	0.114154452	6.13873428	-0.387192023
20170223	5	7.41666667	275.530845	3.7515756	0.253408688	6.00433364	0
20170223	6	7.5	272.063179	3.67689498	0.153875451	6.94318807	-0.260959368
20170223	7	7.5	265.841138	3.42165286	0.478670085	6.93952969	0
20170223	8	7.25	253.365759	2.86851522	0.318064926	9.52524802	0.080911564
20170223	9	6.91666667	234.861142	2.88228093	0.098837702	11.0425068	0.062857552
20170223	10	6.91666667	225.352239	2.35086716	0.310494204	9.78791985	0.197464177
20170223	11	6.33333333	192.552057	2.86967371	0.088150991	12.1506299	-0.373741017
20170223	12	4.83333333	168.149687	3.06140122	0.042580909	11.0937721	-0.324960816
20170223	13	4.25	147.988473	3.47831286	-3.49E-17	13.0652769	-0.533440724
20170223	14	5	149.043485	3.91972678	-0.051382297	13.0533525	-0.653549265
20170223	15	5.66666667	153.612486	3.99116316	0.19508398	12.7517184	-0.620335209
20170223	16	6.5	162.854307	3.89051558	0.348166552	10.4589972	-0.708552192
20170223	17	7.66666667	195.4295	2.75949662	0.215318034	9.70229925	-0.438192768
20170223	18	7.58333333	231.112021	3.42979105	0.260401818	11.3877307	0.110404703
20170223	19	7.58333333	227.779245	2.19459667	-3.39E-17	10.0387781	-0.414186588
20170223	20	7.08333333	191.227051	2.61887803	0.13833347	11.7195963	0.087975571
20170223	21	6.5	213.797917	3.67768807	0.380548722	9.04132606	0.242016563
20170223	22	6.08333333	200.009452	3.01819474	0.061666627	8.74781547	-0.31374369
20170223	23	5.66666667	236.170132	3.20878855	0.248284083	7.97070343	-0.315801141
20170224	0	5.08333333	276.390625	3.39822228	0.355377338	7.39531334	-0.401792683
20170224	1	6	277.716236	3.29899702	0.30233634	7.14806546	-0.576828124
20170224	2	6	300.218352	3.91153627	0.245831385	6.86629367	0.078170368
20170224	3	4.33333333	318.726266	5.72412224	0.030726175	7.17905089	-0.390816884
20170224	4	3.25	331.909585	7.61571434	0.058030489	7.61325999	0.221432979
20170224	5	2	340.976505	7.83881835	4.86E-17	5.51605195	0.296752916
20170224	6	1.75	340.621281	6.59486563	-0.079915528	6.74264903	0.203294666
20170224	7	1.41666667	344.319588	4.5440579	0.201525517	10.538217	-0.10253092
20170224	8	2.16666667	334.29348	2.92344637	0.23548142	11.9717953	-3.33E-16
20170224	9	3.75	319.591951	3.20778946	0.130883108	12.9845041	-0.041618692
20170224	10	5.41666667	318.966225	4.72823101	0.493466339	12.7051376	-0.289687828
20170224	11	6.08333333	318.73461	4.74341934	0.142308847	13.2603795	-0.181007561
20170224	12	6.5	318.146283	4.50168985	0.348138908	13.9119441	-0.088561992
20170224	13	7	309.682351	4.04129998	0.425359164	14.0542335	-0.393475696
20170224	14	7	309.820718	3.69896391	0.311097036	14.5455628	-0.565278737
20170224	15	6.5	277.251548	2.27263903	0.381114834	13.3097847	0.161584394
20170224	16	3.75	300.634374	2.69595031	0.590446351	15.0729141	0
20170224	17	2.75	270.746613	1.99890097	0.422341776	15.0307006	0
20170224	18	2.5	260.288065	1.92765986	0.164336645	15.3637252	0.348375804
20170224	19	2.58333333	269.977132	1.96902265	0.399883329	14.9539321	-2.26E-16
20170224	20	2.25	256.961789	1.83266565	0.396747777	13.1200356	-2.24E-16
20170224	21	2.5	274.902111	2.23834021	0.203781239	12.5455662	-1.73E-16
20170224	22	2.58333333	266.060062	2.27480972	0.173387286	11.2799217	-2.45E-16
20170224	23	2.33333333	263.425628	2.41969574	0.305064657	10.8188556	-0.097005581
20170225	0	1.91666667	276.934712	2.28675961	0.189424646	9.659556	-2.67E-16
20170225	1	2.25	290.097858	2.07391811	0.360519746	9.41504717	-2.55E-16
20170225	2	2.33333333	274.228388	2.25062633	0.159872173	10.0054043	-1.69E-16
20170225	3	2.25	272.421453	2.14524238	0.295715039	9.34487429	-0.06268837
20170225	4	2.5	274.6677	2.21715626	0.304396579	9.05140635	-1.84E-16
20170225	5	2.33333333	247.16577	1.39366114	0.256390288	9.43735012	-0.065222341
20170225	6	1.83333333	248.064736	1.46501027	0.390001028	9.97676522	-0.045095986
20170225	7	1.83333333	221.836856	1.52364331	0.340168598	10.3882608	0.216336122
20170225	8	2.75	223.907431	2.23532712	0.543693749	11.128865	-3.54E-16
20170225	9	3.58333333	212.494661	2.17379788	0.76080893	10.4046053	-0.161283213
20170225	10	4.5	185.64445	2.52002259	0.360674211	10.2550942	0.305836031
20170225	11	4.66666667	180.24073	3.094386	0.705406534	12.2085543	0
20170225	12	4.5	175.962298	3.56713951	0.373563684	11.0833901	-0.316765742
20170225	13	4.91666667	182.509581	3.18421162	0.370043645	11.4935912	0.784452256
20170225	14	5.58333333	180.162061	3.56293763	0.257169336	12.0173223	0.523364165
20170225	15	4.66666667	175.927502	3.67176223	0.43609897	8.89540511	-0.887503062
20170225	16	4	171.611226	4.26747924	0.315237218	9.42595138	-0.200480579
20170225	17	4.83333333	181.260169	4.07627379	0.430142905	12.163837	0.547113688
20170225	18	5.5	174.548214	4.70798374	0.642824218	16.543666	0.04955336
20170225	19	5.5	170.095713	5.06758208	0.515924323	14.1378419	-0.036456781
20170225	20	6	190.205535	3.31141941	0.720738924	14.8077102	0
20170225	21	6.58333333	192.91927	2.80909025	1.03431559	18.2739602	-0.219263648
20170225	22	6.75	195.130385	2.89740657	0.649604366	10.5674828	0
20170225	23	6.5	200.503433	3.16368013	0.709369027	10.2061503	0
20170226	0	6.16666667	204.269016	3.04779863	0.678583547	9.46666787	0
20170226	1	6.58333333	209.385679	2.88469484	0.563790862	9.22242091	0
20170226	2	7.58333333	209.718239	3.32219808	0.459237289	9.00241044	0
20170226	3	7.66666667	207.300319	3.18945864	0.381778466	8.79031496	0
20170226	4	7.66666667	216.09303	3.1504577	0.384624313	8.63430851	0
20170226	5	8	219.769205	2.96709955	0.440342122	8.62636493	0
20170226	6	7.08333333	222.605881	2.66769884	0.509391154	8.0289418	0
20170226	7	6.5	221.172017	2.63801488	0.5740878	8.0154397	0.171812281
20170226	8	6.33333333	225.360411	2.88444008	0.521777253	7.54688496	0.530933276
20170226	9	6.58333333	225.890716	2.95614011	0.408785539	9.62691707	-0.103989703
20170226	10	7.25	232.215275	3.12082157	0.29986677	10.3217371	-0.095352738
20170226	11	7.66666667	236.453528	3.22378768	0.34260058	10.9059136	-0.096836793
20170226	12	8.08333333	234.813008	3.56840449	0.489840067	10.3808816	-0.178012737
20170226	13	8.08333333	234.89498	3.41527734	0.311576789	12.0505785	-0.452920377
20170226	14	8	227.262277	3.31862876	0.244468109	11.8620186	-0.414596629
20170226	15	8	222.202336	2.60970784	0.351887244	11.6520807	-0.639396568
20170226	16	7.83333333	225.957813	3.0382228	0.808159311	10.7711686	-0.513962937
20170226	17	7.83333333	220.948243	2.39463576	0.442881851	11.7438882	-0.450653437
20170226	18	8.41666667	212.56846	2.14741074	0.499946178	12.4124004	-0.353277163
20170226	19	8.33333333	195.002594	2.70887712	0.722790742	11.0428696	-0.319771349
20170226	20	8.41666667	207.425992	2.67150641	0.583550398	10.7355453	0.156260632
20170226	21	8.58333333	199.104748	2.15261257	0.434386094	8.97030693	-0.401825999
20170226	22	8.75	190.504973	2.27863634	0.490555913	9.07127741	-0.277313373
20170226	23	8.75	179.714991	2.6806134	0.845144324	6.95010235	-0.37390205
20170227	0	8.41666667	169.729718	2.36788353	0.723338394	6.29833015	-0.320013637
20170227	1	8.41666667	169.357819	2.163713	0.540247637	8.25557092	-0.203602879
20170227	2	9	171.338859	2.75038188	0.645829354	7.10739711	-0.285722702
20170227	3	9	172.339843	2.91179676	0.615363446	7.5907253	-0.272244216
20170227	4	9	174.508538	3.36914128	0.552013398	6.79568132	-0.312055555
20170227	5	9.41666667	173.489186	2.86022109	0.313770959	5.7213892	-0.354752153
20170227	6	9.25	169.69238	2.95568495	0.544034688	6.76504215	-0.325636047
20170227	7	9.41666667	173.238694	3.16759621	0.356393454	7.37974331	-0.402941513
20170227	8	9	161.001512	3.24392687	0.583331362	7.53803581	-0.370979701
20170227	9	10.1666667	168.514151	3.89812528	0.526999291	8.75750894	-0.515622067
20170227	10	11.1666667	167.237151	4.00624574	0.445175477	8.81788437	-0.308854985
20170227	11	11.8333333	168.965899	3.9814574	0.56292427	8.56826606	0.477335277
20170227	12	12.0833333	169.989129	3.67457074	0.427492232	9.82083853	0.483326404
20170227	13	12.6666667	162.695699	4.3077371	0.415709956	10.2353761	0.470005262
20170227	14	12.1666667	168.010446	4.29880266	0.695260606	11.1929946	0.643146249
20170227	15	11.6666667	160.290357	2.80999489	0.755703453	7.3569651	0.768964358
20170227	16	10.8333333	154.248938	4.23755173	0.681599987	10.7037725	0.433475339
20170227	17	10.4166667	143.662749	4.75504857	0.54316485	9.24801087	0.502451071
20170227	18	10	140.470004	4.94500039	0.50194132	10.1115132	-0.232158758
20170227	19	9.25	142.201393	4.62464582	0.727990938	10.4006619	-0.084177904
20170227	20	8.83333333	149.710625	4.33599889	0.473028434	9.1161233	-0.085951612
20170227	21	8.66666667	151.333226	4.25520081	0.3731637	8.20928252	-0.172596313
20170227	22	8.75	147.379858	4.34068986	0.344651761	6.9590836	-0.097416564
20170227	23	9.16666667	153.138894	4.85002478	0.293087242	6.21607158	-0.279590876
20170228	0	9.58333333	163.30089	4.6419825	0.272246534	5.73349493	-0.296811269
20170228	1	9.5	170.07971	4.35062637	0.389894249	6.02495168	0.413266688
20170228	2	9.5	176.156781	4.24900256	0.220863064	5.05116492	-0.093641132
20170228	3	8.75	175.129185	4.0965374	0.265256945	4.01697915	-3.75E-16
20170228	4	8.41666667	175.527466	4.39274367	0.231976952	5.37703466	-0.098353179
20170228	5	7.83333333	221.868522	2.65436503	0.295551759	3.9277039	-0.250615026
20170228	6	6.08333333	194.617082	2.67452543	0.209321899	6.63094258	-0.266243788
20170228	7	6.58333333	177.630848	3.46397144	0.415617895	5.50496025	-0.604158655
20170228	8	6.33333333	195.890832	3.00811494	0.427081671	6.73159292	-0.620822856
20170228	9	6.33333333	192.338238	3.76172563	-0.060216746	7.92799959	-0.612734153
20170228	10	7.83333333	204.841368	3.49505984	0.299376037	9.06733884	-0.507715694
20170228	11	7.75	187.362883	3.10239681	0.447220151	8.624674	-0.682601796
20170228	12	7.58333333	183.433222	3.3180288	0.661176688	13.6536549	0
20170228	13	8.16666667	178.343055	3.7837815	0.669236437	11.2309409	-0.680980039
20170228	14	8.08333333	186.060675	3.35720157	0.723132602	11.7331326	-0.735821961
20170228	15	9.08333333	214.340659	3.17632693	0.978242926	7.65906559	-1.10600989
20170228	16	8	184.230365	2.41121245	0.808207402	11.2401491	-0.74762694
20170228	17	6.66666667	170.043345	2.15725196	0.709375831	14.1154663	-0.277624535
20170228	18	7.08333333	156.426755	2.01950586	0.71699502	13.9858256	-0.280606415
20170228	19	7.16666667	157.326408	2.53616351	1.04420082	13.1488089	-0.308873317
20170228	20	7.41666667	169.708537	1.44999936	0.669528059	12.2290578	-0.425797987
20170228	21	6.41666667	167.888783	0.819387133	0.90243723	11.5876451	-0.259888581
20170228	22	6.41666667	133.09266	0.153040568	1.09933446	11.4431958	0
20170228	23	5.33333333	191.60657	0.329480067	1.42843594	11.1417671	0.057678643
20170301	0	4.75	212.623001	1.24388867	1.60093592	11.7562122	-0.133840391
20170301	1	4.33333333	197.424081	1.57405578	0.94446652	9.69982049	0.092407673
20170301	2	4.41666667	207.008391	2.14034739	1.05170056	11.0644239	-0.109199546
20170301	3	3.66666667	202.401003	2.45102957	0.517573694	9.1532147	0.195057761
20170301	4	3.5	188.478149	2.69910112	0.743436053	8.9331908	0.302592677
20170301	5	3.75	180.617849	2.7586529	0.456135163	7.57015154	0.464139314
20170301	6	3.66666667	175.485034	3.61835147	0.579870707	7.88534287	0.491705117
20170301	7	4	181.143011	3.26070157	0.691471567	7.37276101	0.703605345
20170301	8	4	181.449879	3.23800503	0.64120972	9.4460799	0.72495724
20170301	9	5.41666667	209.392184	2.62532498	0.768794564	9.6552134	0.711168353
20170301	10	5.91666667	219.554482	3.55832054	0.487154523	11.4150243	0.450639086
20170301	11	6.16666667	199.760545	3.14711801	0.405916203	10.9142117	0.103259781
20170301	12	6.83333333	206.421651	3.13356009	0.540808636	10.8808129	-0.550298618
20170301	13	6.08333333	231.023225	2.7857455	0.469742256	13.8643571	-0.497901231
20170301	14	6.16666667	227.715833	2.30133378	0.605116892	13.6520815	-0.513112783
20170301	15	6.66666667	239.918668	2.47894371	0.629136902	13.4611155	-0.492443729
20170301	16	6.5	220.935633	2.02851258	1.0046391	11.9020945	-0.709908517
20170301	17	4.91666667	171.563365	1.26106651	1.06101245	13.3672333	-0.476307725
20170301	18	4.5	168.437158	1.54923674	1.05608848	14.1057308	0.116806573
20170301	19	4.5	179.411828	2.00265966	1.20299647	14.8865876	0.040803546
20170301	20	4.25	174.934603	2.28183016	0.678164376	12.8789782	0.237953325
20170301	21	3.66666667	172.372817	1.69107195	1.16117507	13.9189422	-0.281321689
20170301	22	3	166.421487	2.0816658	1.02463038	12.6979345	-0.036711632
20170301	23	3	158.798183	2.76246972	0.812479672	10.650887	0
20170302	0	2.41666667	154.949048	2.1959535	0.791646399	9.87826132	0
20170302	1	2.25	145.788491	2.29036431	0.706874591	9.26095739	0
20170302	2	3.16666667	150.604444	2.48427045	0.7182398	9.53109848	0
20170302	3	3.58333333	147.837226	2.12168352	0.501209944	9.29410693	0
20170302	4	3.91666667	144.351686	2.25994935	0.637335113	9.24783724	0
20170302	5	4.75	171.16845	0.66694394	0.60770228	8.95677744	0
20170302	6	5.08333333	239.458707	1.08121799	0.845704359	8.51515097	-0.037743183
20170302	7	4.5	245.699933	1.09252044	1.22729917	9.92511567	0
20170302	8	4.66666667	243.263106	1.58009891	1.3805334	11.6349206	-0.039459513
20170302	9	6	267.527367	1.95233967	0.989643791	9.57146356	0.14808968
20170302	10	7	270.590227	2.63514676	1.07643645	11.635644	0.200364421
20170302	11	7.33333333	266.154899	3.02834654	0.766756794	10.7229172	-0.40636024
20170302	12	7.58333333	281.296141	3.36801922	0.828841033	11.3349929	-0.351410558
20170302	13	6.66666667	269.349963	3.21686074	1.03830193	12.9274083	-0.377329218
20170302	14	6.75	291.935017	3.72634444	0.873581488	12.5880657	-0.462974421
20170302	15	5.58333333	270.836703	2.68419373	0.77446259	13.4834997	-0.656710563
20170302	16	5.16666667	273.021635	2.41782137	0.854509339	12.8650029	0.207024778
20170302	17	5.91666667	264.51704	2.03053693	1.09241068	12.7129785	0.383303464
20170302	18	5.91666667	239.712023	1.47867069	0.865616425	13.0417792	0.275251893
20170302	19	6.25	236.330015	1.92662466	0.913791946	12.5590542	0.18231901
20170302	20	5.41666667	248.690655	2.74646264	0.974065721	11.7013152	0.215469216
20170302	21	4.33333333	244.650656	2.47967388	0.928647654	10.4977172	0.363439747
20170302	22	4.58333333	259.312124	2.79608758	0.743417493	9.95309063	0.302585123
20170302	23	5.16666667	268.393561	2.76009646	0.618984747	9.03140929	0.165749091
20170303	0	5	254.542492	2.26931617	0.822093389	8.57495142	0.209129822
20170303	1	4.16666667	234.858471	2.20341499	0.717487087	8.77118584	0.27039903
20170303	2	3.91666667	207.478853	2.13076204	0.615555447	8.66009706	0.27232916
20170303	3	3.5	200.271797	2.10100935	0.442616127	8.76718963	0
20170303	4	3.5	208.570722	2.41581512	0.711322285	10.5757875	-0.129250786
20170303	5	3.58333333	186.858157	1.89566604	0.707698553	8.66671106	0
20170303	6	3.41666667	188.283466	1.76969516	0.855470983	8.67815286	0.320030362
20170303	7	3.83333333	187.601953	2.38843217	0.888175894	9.48338744	0
20170303	8	4.91666667	205.934488	2.63635899	1.1397645	8.98239273	0
20170303	9	6.5	212.530088	2.63154684	0.938011926	8.86259347	0.227255223
20170303	10	7.83333333	207.064377	2.78165245	1.12595182	9.98556494	0.498134675
20170303	11	9.08333333	204.387729	2.3567499	0.918140668	10.4876436	0.186850397
20170303	12	9.83333333	219.970977	3.00019066	1.00674498	11.3446525	-0.394004271
20170303	13	10.1666667	221.561387	2.53661374	1.26776597	11.6830701	-0.097728214
20170303	14	10.4166667	173.832658	2.90170935	1.11231838	12.1822898	0.353699088
20170303	15	9.75	157.011928	1.81721602	1.08243492	10.3872392	0.550714614
20170303	16	8.58333333	146.825088	1.60507549	1.25142719	13.0977994	0.183661578
20170303	17	8.41666667	134.769679	1.27996588	1.50551697	13.1769725	-0.153193542
20170303	18	8.58333333	127.233248	1.44992921	1.49604484	13.380732	-0.050743236
20170303	19	7.91666667	108.67932	0.91212474	1.49894366	10.1471113	-0.146658343
20170303	20	7.16666667	128.274178	1.51315685	1.41298481	11.8280873	-0.154047808
20170303	21	7.41666667	121.407468	1.57582739	1.61116208	8.06660854	-0.141330549
20170303	22	7.66666667	109.336992	0.838283979	1.74515916	9.87360953	0
20170303	23	7.91666667	66.8585066	0.21106991	1.60375114	8.70424061	-0.115464154
20170304	0	7.41666667	102.271816	0.624761486	1.44298568	8.84334992	-0.156202856
20170304	1	7	102.966909	0.730425481	1.296591	7.97735344	-0.107555158
20170304	2	6.5	117.837555	1.76673448	1.63739879	7.51563806	-0.137318528
20170304	3	6.75	121.776565	1.65752825	1.28070143	8.17649126	-0.131192102
20170304	4	6.08333333	123.001122	1.8302463	1.27593954	8.59899737	-0.121718383
20170304	5	5	105.347022	1.18678716	1.457963	8.36169548	0
20170304	6	5.58333333	112.036748	1.41416676	1.20741905	7.95803663	0.100158143
20170304	7	6.08333333	129.335776	2.4626596	1.40608084	8.11488476	0.077758392
20170304	8	5.75	127.357325	3.74576575	1.21052603	10.7042977	0.183845978
20170304	9	7.08333333	134.498617	3.36081811	1.25646459	8.70478444	-0.443928031
20170304	10	9	134.895908	3.80137856	0.99113759	9.66139447	-0.272575632
20170304	11	10.5833333	150.938258	3.83121905	1.01058616	11.1657045	-0.357055447
20170304	12	12	136.767452	3.126404	0.87333916	11.7748426	0.277707596
20170304	13	12.25	137.796488	3.31470693	1.21804527	9.86436446	0.252942703
20170304	14	12.4166667	135.629726	2.29682822	1.50126993	12.445474	0.299532128
20170304	15	12.9166667	135.617659	2.12576387	1.9613427	11.0663806	0.127933325
20170304	16	12.0833333	113.815134	1.3748791	2.02984599	12.4143353	0.189492224
20170304	17	11.75	87.1534216	0.25094818	1.78813863	11.2858308	0.071074862
20170304	18	10.6666667	44.838822	0.107497936	2.06835763	14.084537	-0.058462575
20170304	19	9.83333333	52.3931179	0.13956235	1.4198822	11.3649515	0.182885817
20170304	20	8.66666667	106.542341	0.300728799	2.07233835	9.40825329	-0.121189842
20170304	21	8.33333333	107.05742	0.430131722	1.093604	9.06350358	-0.170325659
20170304	22	8.08333333	103.816367	0.309510595	1.35395934	8.70529992	-0.128758719
20170304	23	7.25	101.015212	0.272846847	1.40751651	8.25371983	-0.186001984
20170305	0	6.58333333	111.871923	0.34475175	0.985289998	8.5441776	-0.184297727
20170305	1	6.33333333	98.590193	0.539202599	0.852548479	7.41710143	-0.1445848
20170305	2	6.91666667	110.058421	1.88523801	1.02200147	7.64741575	-0.152931663
20170305	3	7.33333333	123.008313	1.8755669	1.17411174	8.41569779	-0.114876421
20170305	4	7.25	136.996845	1.54689425	1.13071333	9.03669116	-0.118858969
20170305	5	8.58333333	162.781025	0.801935213	1.29629548	4.35276349	-0.178248995
20170305	6	7.91666667	169.871726	2.46351225	1.55216532	9.00506014	0.087099394
20170305	7	7.66666667	208.660847	2.1998685	1.23086271	6.00058394	-0.505024838
20170305	8	7.5	203.453194	2.38223325	0.544884381	9.55667814	-0.231019118
20170305	9	8.33333333	239.321578	3.02040083	0.830053081	6.37056013	-0.469232587
20170305	10	9.25	213.473845	2.89568808	0.723944726	9.04545754	-0.087696231
20170305	11	9.91666667	212.0755	2.79457568	0.65908537	9.99119461	-0.083831355
20170305	12	10.25	199.893107	2.68207701	0.733549963	11.4973234	0.355439106
20170305	13	10.5	200.026936	2.42880097	0.917289493	11.610909	0.405819944
20170305	14	10.3333333	188.947917	2.14490948	1.21208944	12.2456472	0.425296173
20170305	15	10.6666667	229.074135	1.19837843	0.96495853	11.1146506	0.377650536
20170305	16	7.83333333	199.235579	1.13293577	2.04741315	12.9631249	0.187688349
20170305	17	8.58333333	132.071108	1.39266213	1.48286651	14.2170102	-0.124358859
20170305	18	8.83333333	112.337599	0.708063306	1.53512382	12.1377245	-1.2E-16
20170305	19	8.58333333	103.150889	0.877312517	1.28930842	11.4654105	-0.071821144
20170305	20	8.25	108.334615	1.22526771	1.41393415	10.11938	-0.080828401
20170305	21	7.66666667	104.300467	0.781302955	1.54589318	9.97197246	-0.093188397
20170305	22	7.91666667	39.2917045	0.146171657	1.87660786	9.05473245	-0.162375692
20170305	23	7.91666667	53.6815549	0.16505373	1.27233424	8.67591003	-0.147120552
20170306	0	7.41666667	37.2257189	0.15449826	1.34864677	8.30636706	-0.183791853
20170306	1	7	343.007943	0.171339831	1.02373114	8.16587334	-0.082674232
20170306	2	6.25	41.2022655	0.071428975	1.08590647	7.66204576	-0.187281645
20170306	3	6.41666667	325.806088	0.166367982	0.909805774	7.03754987	-0.198379463
20170306	4	5.75	120.830193	0.26293743	0.543891899	6.73572194	-0.395311418
20170306	5	4.91666667	116.104982	0.579838196	0.626151412	7.6761209	0
20170306	6	4.16666667	120.415787	0.833433157	0.740419703	6.6589797	0
20170306	7	3.91666667	118.080652	0.926136867	0.66081791	8.37341077	0
20170306	8	3.58333333	114.939864	0.998793393	0.509119826	8.23922841	0.470957945
20170306	9	4.25	121.575901	0.816389384	0.57531932	9.21356839	0.532195351
20170306	10	5	121.578515	0.645842459	0.477004384	8.12657799	0.606718429
20170306	11	4.91666667	118.986699	0.556064513	0.388151397	7.6474752	0.370277424
20170306	12	4.75	119.598359	0.524891844	0.527274429	9.77742956	0.745176272
20170306	13	5.08333333	92.9962919	0.190565905	0.607942583	9.30046148	0.579947452
20170306	14	5.16666667	14.5897144	0.132509953	0.606828911	9.1427663	0.771846751
20170306	15	4.83333333	348.084176	0.548704916	0.608537916	11.7356992	0.464412297
20170306	16	3.75	18.5751608	0.155698306	0.502662036	9.47638411	0.85247105
20170306	17	3.91666667	3.49808978	0.152427251	0.479433176	11.2398703	0.696923079
20170306	18	3.75	107.962768	0.261925573	0.438526725	11.0286868	0.976110381
20170306	19	3.75	81.682661	0.175050499	0.459502174	11.2366804	1.16891352
20170306	20	3.58333333	78.8219455	0.147133226	0.440386897	10.4630007	0.560143377
20170306	21	3.5	16.3614962	0.157207799	0.430589982	9.29632879	0.625922675
20170306	22	3.5	341.591512	0.266133524	0.553882941	8.61609378	0.626224831
20170306	23	3.41666667	349.050082	0.220068868	0.397197536	8.74637612	0.378906998
20170307	0	3.25	346.868986	0.542468126	0.410069497	9.04882964	0
20170307	1	3	352.13819	0.982936709	0.396338254	8.65228985	0
20170307	2	2.91666667	347.416364	0.816807404	0.628103039	7.39592682	0
20170307	3	3	342.537082	0.672557499	0.381213883	7.6875147	0
20170307	4	3.08333333	349.264704	0.767745622	0.422239189	8.22121154	0
20170307	5	3.08333333	347.411784	1.145435	0.548004656	6.92275161	0
20170307	6	2.58333333	349.144661	0.76700647	0.418139449	7.42140086	0
20170307	7	2.5	349.826419	0.934182735	0.412635626	6.82271513	0
20170307	8	2.33333333	348.522882	1.24491523	0.232540189	10.478335	0
20170307	9	2.5	347.534307	2.01522887	0.28324309	11.9926905	0
20170307	10	3.33333333	342.271468	1.92460908	0.191078498	11.5155097	0
20170307	11	4	339.691818	2.1561492	0.131268568	12.9253781	0
20170307	12	4.75	336.629282	2.2018956	0.167561059	14.2669597	-0.142084484
20170307	13	4.83333333	328.602599	2.36211705	0.507934433	17.0715776	0
20170307	14	4.83333333	329.403255	2.08398529	0.264527246	14.7892351	0
20170307	15	4.5	313.238209	2.03632098	0.380570004	15.2230421	0
20170307	16	4	311.771021	1.92028984	0.221866899	15.325222	0
20170307	17	3.83333333	311.35414	1.41591898	0.224748806	15.3720093	-0.043979355
20170307	18	4.83333333	310.682666	1.38031327	0.196375414	14.4747887	0
20170307	19	4.5	307.514197	1.27785308	0.26307392	14.2954503	-0.029096769
20170307	20	4.08333333	298.398215	1.11072344	0.294592766	13.3181458	-0.029976221
20170307	21	4.08333333	295.778566	0.859744221	0.32973524	11.781965	0.161308344
20170307	22	3.75	236.557864	0.595734487	0.357068254	11.1305301	-0.031321897
20170307	23	3.16666667	215.388418	0.802530335	0.37001145	11.4435823	-0.033616457
20170308	0	2.75	171.48245	0.600524066	0.452148273	10.4564693	0
20170308	1	2.5	180.173363	0.652549502	0.475850301	9.97697176	-0.027511387
20170308	2	3.33333333	218.356514	0.948653564	0.445739282	10.4272405	-0.029074424
20170308	3	2.66666667	170.187874	0.73626872	0.348930621	9.68528945	0
20170308	4	3.16666667	202.396634	0.943384771	0.38670266	9.95711148	0
20170308	5	2.58333333	175.243376	1.78445786	0.41423268	9.59119224	0
20170308	6	2.25	169.60445	1.91809667	0.297294906	7.02887205	0
20170308	7	2.58333333	166.381555	2.56198229	0.396854455	10.1353603	0
20170308	8	2.33333333	157.88394	3.23768571	0.330615234	10.9039075	0
20170308	9	3.25	154.460658	3.81134496	0.35073795	9.69074161	0
20170308	10	4.91666667	153.910004	4.07143868	0.18506196	9.83744551	0.470773459
20170308	11	6.41666667	150.752355	4.77133001	0.26326086	9.71465445	0.267880499
20170308	12	6.41666667	149.606208	4.98122546	0.283419467	10.7213094	-0.57678569
20170308	13	6.58333333	145.959004	5.07654679	0.158177179	11.6347624	-0.536509448
20170308	14	7.25	142.63472	5.19621532	0.102416073	12.0595147	-0.521066231
20170308	15	7.75	144.808905	4.50803775	0.101311186	11.3658196	-0.386583641
20170308	16	8	153.826937	4.38632816	0.182289316	10.7323031	-0.347790161
20170308	17	8	160.039743	3.83607449	0.617913187	9.99407483	-0.873272474
20170308	18	7	157.374932	3.85209052	0.2451383	10.5118922	-0.623599822
20170308	19	6.33333333	157.284833	3.7519524	0.323758898	10.1060123	-0.549066904
20170308	20	5.66666667	169.936533	3.25396742	0.091126179	9.67401229	-0.463626196
20170308	21	5.75	170.226148	1.82020621	0.258054353	9.25136708	0
20170308	22	5	149.80427	1.93851906	0.441907506	13.7256897	0
20170308	23	6	155.650689	0.813652842	0.170214241	9.37884099	0
20170309	0	6.16666667	180.134548	0.471708685	0.327610752	10.6854874	0
20170309	1	6	220.913439	0.661733838	0.39637953	9.81166339	0
20170309	2	6.58333333	225.118322	0.600945827	0.337847801	8.76311775	0
20170309	3	6.58333333	258.575373	0.986769948	0.375005405	8.27185086	0
20170309	4	6.75	265.291175	1.18466483	0.325356695	8.62163764	0.053397738
